timestamp,target pos (5),pos (5),speed (5),load (5),current (5),temp (5),status (5),moving (5),target pos (3),pos (3),speed (3),load (3),current (3),temp (3),status (3),moving (3),target pos (4),pos (4),speed (4),load (4),current (4),temp (4),status (4),moving (4)
2025-11-09T09:27:22.287Z,2047,2056,0,64,2,37,0,0,1747,1748,0,8,0,35,0,0,2347,1975,650,1161,8,36,0,1
2025-11-09T09:27:22.388Z,2047,2056,0,64,2,37,0,0,1747,1748,0,8,0,35,0,0,2347,2115,1800,1428,33,36,0,1
2025-11-09T09:27:22.487Z,2047,2052,32868,28,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2294,1350,1224,16,36,0,1
2025-11-09T09:27:22.588Z,2047,2051,0,24,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,100,0,0,35,0,1
2025-11-09T09:27:22.689Z,2047,2051,0,24,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:22.790Z,2047,2051,0,24,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:22.890Z,2047,2051,0,24,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:22.991Z,2047,2051,0,24,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:23.092Z,2147,2051,0,24,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:23.192Z,2147,2051,0,24,0,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:23.293Z,2147,2051,0,1088,2,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:23.393Z,2147,2080,350,1104,2,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:23.494Z,2147,2118,400,1096,2,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:23.595Z,2147,2138,50,1080,1,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:23.696Z,2147,2142,0,1056,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:23.798Z,2147,2142,0,1056,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:23.898Z,2147,2142,0,1056,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:23.999Z,2147,2142,0,1056,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:24.100Z,2047,2142,0,1056,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:24.200Z,2047,2142,0,1048,1,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:24.301Z,2047,2141,0,64,1,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:24.402Z,2047,2110,33118,84,2,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:24.502Z,2047,2072,33118,64,1,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:24.603Z,2047,2053,32818,40,1,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:24.704Z,2047,2053,0,40,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:24.806Z,2047,2053,0,40,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:24.907Z,2047,2053,0,40,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:25.007Z,2047,2053,0,40,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:25.107Z,2047,2053,0,40,1,37,0,0,2147,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:25.208Z,2047,2053,0,40,1,37,0,0,2147,1748,0,8,0,35,0,1,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:25.308Z,2047,2053,0,40,1,37,0,0,2147,1795,1000,1232,23,35,0,1,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:25.408Z,2047,2044,0,1040,1,37,0,0,2147,1959,2000,1408,40,35,0,1,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:25.509Z,2047,2042,32818,1056,1,37,0,0,2147,2111,1050,1200,20,35,0,1,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:25.610Z,2047,2042,0,1056,1,37,0,0,1747,2142,0,1064,3,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:25.711Z,2047,2042,0,1056,0,37,0,0,1747,2142,0,1044,2,35,0,1,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:25.813Z,2047,2042,0,1056,1,37,0,0,1747,2094,33668,200,20,35,0,1,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:25.913Z,2047,2042,0,1056,1,37,0,0,1747,1927,34768,376,35,35,0,1,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:26.014Z,2047,2044,50,1040,1,37,0,0,1747,1777,33868,140,16,35,0,1,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:26.115Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,1,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:26.216Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:26.317Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:26.418Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:26.518Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:26.619Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,1947,2347,0,0,0,36,0,0
2025-11-09T09:27:26.720Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,1947,2347,0,29,0,36,0,1
2025-11-09T09:27:26.821Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,1947,2287,33618,266,25,35,0,1
2025-11-09T09:27:26.922Z,2047,2055,50,56,1,37,0,0,1747,1748,0,8,0,35,0,0,1947,2110,34768,400,42,36,0,1
2025-11-09T09:27:27.023Z,2047,2056,0,64,2,37,0,0,1747,1748,0,8,0,35,0,0,1947,1970,33668,150,20,35,0,1
2025-11-09T09:27:27.124Z,2047,2056,0,64,2,38,0,0,1747,1748,0,8,0,35,0,0,2347,1949,0,25,1,36,0,0
2025-11-09T09:27:27.225Z,2047,2056,0,64,2,37,0,0,1747,1748,0,8,0,35,0,0,2347,1949,0,12,1,36,0,1
2025-11-09T09:27:27.326Z,2047,2056,0,64,3,37,0,0,1747,1748,0,8,0,35,0,0,2347,2010,1000,1261,23,36,0,1
2025-11-09T09:27:27.427Z,2047,2056,0,64,3,37,0,0,1747,1748,0,8,0,35,0,0,2347,2187,2200,1415,26,36,0,1
2025-11-09T09:27:27.528Z,2047,2051,32818,20,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2328,1000,1132,11,35,0,1
2025-11-09T09:27:27.629Z,2047,2051,0,24,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:27.730Z,2047,2051,0,24,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:27.831Z,2047,2051,0,24,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:27.931Z,2047,2051,0,24,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:28.031Z,2047,2051,0,24,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:28.132Z,2047,2051,0,24,0,37,0,0,2147,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:28.233Z,2047,2051,0,24,1,37,0,0,2147,1748,0,1056,2,35,0,1,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:28.333Z,2047,2051,0,24,0,37,0,0,2147,1820,1150,1280,27,35,0,1,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:28.434Z,2047,2041,0,1064,1,37,0,0,2147,1998,1950,1376,35,35,0,1,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:28.535Z,2047,2039,0,1080,2,37,0,0,2147,2126,850,1160,21,35,0,1,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:28.636Z,2047,2039,0,1080,2,37,0,0,1747,2142,0,1064,3,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:28.737Z,2047,2039,0,1080,2,37,0,0,1747,2142,0,8,0,35,0,1,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:28.837Z,2047,2039,0,1080,2,37,0,0,1747,2071,33868,260,27,35,0,1,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:28.938Z,2047,2040,0,1068,1,37,0,0,1747,1890,34668,336,21,35,0,1,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:29.039Z,2047,2042,0,1052,1,37,0,0,1747,1762,33668,104,10,35,0,1,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:29.140Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:29.241Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:29.342Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:29.442Z,2047,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:29.543Z,2047,2044,0,1040,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:29.644Z,1947,2044,0,1040,0,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:29.744Z,1947,2044,0,0,0,37,0,1,1747,1748,0,8,1,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:29.845Z,1947,2030,33218,56,1,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:29.945Z,1947,1992,33218,76,2,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:30.046Z,1947,1962,33018,64,1,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:30.147Z,1947,1953,0,40,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:30.248Z,1947,1953,0,40,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:30.348Z,1947,1953,0,40,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:30.449Z,1947,1953,0,40,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:30.549Z,1947,1953,0,40,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:30.649Z,2047,1953,0,40,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:30.749Z,2047,1953,0,4,0,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:30.850Z,2047,1963,200,1096,2,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
2025-11-09T09:27:30.951Z,2047,2002,400,1104,2,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:31.051Z,2047,2032,250,1080,2,37,0,1,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,35,0,0
2025-11-09T09:27:31.152Z,2047,2041,0,1064,1,37,0,0,1747,1748,0,8,0,35,0,0,2347,2347,0,0,0,36,0,0
