timestamp,target pos (1),pos (1),speed (1),load (1),current (1),temp (1),status (1),moving (1),target pos (2),pos (2),speed (2),load (2),current (2),temp (2),status (2),moving (2),target pos (3),pos (3),speed (3),load (3),current (3),temp (3),status (3),moving (3),target pos (4),pos (4),speed (4),load (4),current (4),temp (4),status (4),moving (4)
2025-11-12T09:57:46.919Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:47.020Z,1947,2047,0,0,0,34,0,0,2147,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:47.120Z,1947,2047,0,153,4,34,0,1,2147,2048,0,1152,3,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:47.221Z,1947,2016,33068,145,3,34,0,1,2147,2078,300,1148,3,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,50,0,0,34,0,0
2025-11-12T09:57:47.321Z,1947,1976,33168,120,1,34,0,1,2147,2118,350,1119,0,39,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:47.421Z,1947,1952,32918,58,1,34,0,1,2147,2142,150,1077,0,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:47.522Z,1947,1948,0,28,0,34,0,0,2147,2146,0,1052,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:47.622Z,1947,1948,0,28,0,34,0,0,2147,2146,0,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:47.722Z,1947,1948,0,28,1,34,0,0,2147,2146,0,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:47.823Z,1947,1948,0,28,1,34,0,0,2147,2146,0,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:47.924Z,1947,1948,0,28,1,34,0,0,2147,2146,0,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:48.024Z,2047,1948,0,28,0,34,0,0,2047,2146,0,1052,1,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:48.125Z,2047,1949,0,1135,2,34,0,1,2047,2143,32818,95,2,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:48.225Z,2047,1977,350,1165,2,34,0,1,2047,2116,33068,149,3,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:48.326Z,2047,2018,400,1136,1,34,0,1,2047,2075,33168,99,1,38,0,1,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:48.427Z,2047,2042,150,1069,1,34,0,1,2047,2051,32918,53,0,38,0,1,1747,1748,0,8,0,33,0,0,2347,2346,32818,1036,0,33,0,0
2025-11-12T09:57:48.527Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:48.628Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,34,0,0
2025-11-12T09:57:48.728Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2347,0,0,0,33,0,0
2025-11-12T09:57:48.828Z,2047,2047,0,0,0,34,0,0,2047,2047,0,0,0,38,0,0,1747,1748,0,8,0,33,0,0,2347,2346,0,1036,0,33,0,0
